feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,target
0.450997370432614,0.9928774681886875,-1.4685149188246212,2.0147330626875046,1.24098470540154,-0.24076518133693547,-2.2509018480963183,0.07235271464178461,1.6817108430667735,0.3234814731979291,0
-1.1011551411244231,-0.6168485909917149,-1.6100684297598353,-1.7888204678625257,3.0586847362018244,2.681553513442187,0.04048542267159916,4.287936535291951,3.686454426143494,-3.8781423078569994,1
0.3835524037071247,-0.2935224638814117,-1.8100294302437834,-0.42934870933610936,1.8074421153126536,1.7766789115170254,1.8440845849031104,2.8935850705884905,2.473701398966636,-2.15911563367066,0
0.9708869120133524,0.12434358488113018,1.6234357300525715,0.1276746854588371,0.4115137641285277,-0.38983030117885775,1.147052328774732,2.626458003247377,3.400776911288584,1.6948674728948068,1
-1.5686126744824473,-0.987579995165302,2.9543238276507795,-2.9305618508715785,2.40198504502922,-2.6655036929661398,3.726807530391225,-0.8503714409094181,-0.18743252537028487,-0.25512961346712115,1
-0.1376278822574411,0.7231929760287334,2.197357029046907,-0.19650911136128812,0.04179057266629138,-1.777797567133008,0.024848971169339706,0.08580183979245937,1.7288633207264943,0.12373979994547768,1
0.2340659910556799,0.6259596487811641,-0.03848505542701952,-1.4223938771160158,0.48033744807453094,0.8256594037156613,-0.16980044134608385,2.358077096480984,1.9850330206702953,-1.4958215479496646,1
-0.29187885403461106,1.3240877836120952,-1.5604962822575434,1.2360638134237507,2.482065414912409,-0.3121044633051855,-0.6140356655949046,1.6576421567411683,1.3543815960380154,-2.6277361669459394,0
0.25723775067652227,0.46815197968425365,-1.914011304158544,2.031714040033549,1.7508434070324732,-0.5786026724297123,-0.846639010372101,0.20281434912793517,-0.5706573577641098,0.5692610719368827,0
-0.20475655908015436,-0.30559226751441604,1.2763128101305425,-0.26010953900668854,0.7880592932539329,-1.823202912411749,0.2663883659695111,0.5372214168036367,0.9350879892685152,-1.0621069663259017,1
-0.1480215065346948,0.08122550315024984,0.5372775397957725,-0.6424070529962199,1.1458717195820673,1.3965223412816434,1.6938257697012769,2.2601097900029306,3.0490027638031534,-0.1910041014225008,1
0.6198984737662316,-1.91333225014893,1.70174485944049,0.010180724226187432,1.7926108982106341,-2.1343291361542054,-0.6723179448697143,0.14086050264600347,-0.9941347398023223,2.230045768615662,0
-0.2805085846244696,0.44398582156052974,1.1456879412094618,-3.285847522878693,3.379030780282949,-2.598635227662093,2.6962807310999386,0.8727389090451438,-1.9622028777635903,-2.571488297774083,1
-0.10890649513833205,2.4635569321322595,-1.48287740302443,1.6897132195358178,0.009344949668866231,-1.1079775213691505,-0.3893267772270307,2.942958499799784,-1.0437269331710026,0.9836198223549903,0
-0.9777822446797456,-1.0676417633325754,-0.6629666517404109,0.1268251385953667,0.5079172634185192,-2.136184021176651,-1.9474556552791102,-2.2761862605282337,-2.1676796273228884,1.262970435688493,0
0.042013229553474946,-0.41778944907906534,3.035034399092726,-0.23236570039275917,0.2945302848076088,-2.2755897820661093,0.9801802727688803,-0.8283342153315514,2.0654440204181435,0.820162751705416,1
0.4699735403318847,0.334157621873155,2.6702295453257103,-1.7048890358965467,0.35666118357613497,-3.4109443606324548,0.8194862637199576,0.6564761810740545,-3.1951788742130613,3.534189118910276,0
-0.12958111109198214,0.8084111769326973,-1.734423940277857,0.5173226069457875,1.3758918011995092,-0.15692139326928467,-0.8698807296929136,1.8887238060946274,-1.1007379032247577,0.018376053161008876,0
-0.6334436347708801,-0.48579059640847966,0.6867695033851133,-1.9390346919336983,3.178988076027386,-0.3803822247531705,2.9806398964581895,2.2043594623652503,0.41319414823372114,-1.5059247691401885,1
0.8224323117726177,-2.4263175734587334,-1.4108916077070202,1.806972530621754,0.6683181301239356,-1.8371015268073974,-0.5867848880683777,-0.5355174210485016,0.19207305381162199,-0.36924357825480447,0
1.1508766027273922,0.17570894260456668,1.6037415667085444,-2.121833903418176,1.3846527261666302,-2.210121670620734,-2.0470205286422387,-2.431697170074173,-0.7862373807953863,0.6128063838264013,0
-0.14913383106290795,1.330157225136864,-1.2131971039671572,0.2540365480018727,-0.7692334924592019,-1.9285114587144152,-0.6850859545521499,1.6388681364962785,-2.745610317951346,1.0729536183061743,0
-0.07612722306890851,-1.5417679247047975,-2.669211685794517,3.058858905525136,0.12683654772292952,-0.08013027938193062,-1.5786523138154567,2.1613420116464104,-0.4707333348350491,1.9166533575562696,0
-0.4657028346590745,0.5460731718082676,0.019619505408609905,-1.0118679590279807,0.9135564766229212,-0.8359690325632312,-2.291094934423109,0.5597325068554511,-0.04522858587712553,-0.12648622212006844,0
0.2462818129724983,-0.13745055695597733,2.9685905832335084,-2.627330644446115,2.226958976188973,-2.6711572088142317,2.4953022910655727,1.3439009058441036,0.49127921666111984,0.23409136437084,0
-0.5913046388789457,0.12845106724629307,2.3724453972272443,-1.4747770221116578,2.677323733138711,-3.048054304973643,0.9625619019670106,-1.1984990421776414,0.8680827598004468,-1.575532295206195,0
-0.2784294845234738,-0.04225915609369724,-2.0545439996617727,3.019844534773813,1.6024042548496817,-0.013908249761400038,-1.439692733131742,1.2902738620408898,-1.179616552920316,2.660864566175288,0
0.4305673840619083,0.585538258338495,0.17637589784426733,1.3109070348075957,3.709926550236622,-0.3057297550689241,-3.2840568305592988,-1.562057593994239,1.7218406571790243,-0.1615633189589929,0
-0.5767899634632523,1.1769793635484866,2.125941496160945,-1.7639912214672226,2.3859687766556,-0.33906164768466873,0.8850428214037671,1.8812097055295145,3.127466667422635,-0.8680553364526968,1
0.31061722846614837,0.8621103951896245,0.7855758699552089,-1.5925884167797122,1.3049707989375854,-1.1377602855864473,1.2247395995582737,1.4918147216461024,0.5683026106083636,-0.4874435081725842,1
-1.386048540585573,-1.2933455163348309,1.015638335994216,0.5955269848781398,3.2448923003736425,-0.6941596339915639,0.5153050031966371,2.9895082983199384,-0.44380825584425265,1.3793549952693729,0
0.5218483720258803,0.834262757889537,-3.295526162933187,1.9391299189645679,-0.9368610551864602,0.013274885469191311,-1.6183975584125205,3.2239194998631446,-0.9296640928259806,0.6200484790726406,0
-2.044556252937615,-0.35913302229707783,-2.3343093880286783,1.1474738490391023,-0.9090661216004503,0.3302611463729872,-2.369475013117161,2.938208862189012,-0.11896821314587092,1.5361973173479861,0
-0.2092647116644092,-1.228776149049634,-1.5835136806753438,1.9145123262351693,0.05172831041004422,-0.695197523304707,-1.9654088838525956,1.129131612436806,-0.059574563893613486,1.5000521850595185,0
0.8021567911628121,1.563992154846776,2.009298418178465,-0.8070933489078777,0.04607241004119922,-2.5556622612750806,1.5467177523629385,0.4695057548069742,0.2124100584516514,1.0035088381621793,1
-0.8564566522457612,0.1309811291970358,0.04554200436684286,2.0551147636443794,1.9290546622950062,-1.7473270543095496,0.1495755358967914,1.0171400016543666,0.5158672207509594,0.5649502351870668,0
-0.9672811102946235,-0.45693483913474303,-0.2323065519284866,-0.7413761869630471,0.7625011220245964,-0.524806952763236,-2.658235106092919,1.769595146485555,0.2649769296575071,-0.6269378763701703,0
1.3194217878148724,-1.5924829722782052,-3.42570113983397,4.539595066616506,1.9720340820643374,0.03101461451727383,-2.528446730572037,-1.4850013536618567,0.6721829075030634,0.7777795724155185,0
-0.6739476617634077,0.22909475621236441,-0.4326393023142683,0.4193199893720806,1.155004950387097,-0.7190510007129796,-1.4695097231019234,2.0180259078119382,0.7124822863500819,-0.6334596644220611,0
-0.6721326584973266,0.09173987598728203,3.8436362478144597,-0.7382050509361548,0.7552196760362531,-1.9571712390903349,-0.7624200075473511,-1.6888716281621967,2.397180676721133,-1.4490256003265038,1
1.0830506555535826,-0.14408557045249443,1.7173845056164994,1.362894558934244,4.145660232205704,-1.571584944039261,0.04247970027228143,-0.15242193803119375,1.5593574010111926,0.18379862672262004,0
1.7197667929295155,-0.0713399985004032,0.8449192225736506,-0.06696857800540634,2.0078393116955784,-2.155982749578712,1.5117222660041367,1.8161980849085535,0.6504835038383538,-0.6982752525761455,1
0.6482526563258691,0.848298179304868,-2.1322012658113927,1.7585814968082332,0.7546685956059478,-1.3768204859801823,0.6689647255705065,0.4555111187203801,-2.4099822170820495,1.5535625407822227,0
0.5406307261785857,-0.3184817988704806,1.0430938431552839,-1.6946764830906558,0.8903874356005945,-1.3354444642002579,0.8895317462722979,2.3712623452216,1.1709386957476557,-0.7122059225276038,1
-0.4743518948893711,0.4026445114641222,-0.3376091075660659,0.7414425169209046,0.6924350524177789,-0.25728759609663165,-2.5465701246213683,2.228529669737899,0.24862652067329605,1.4582450396073288,0
0.7360787560448773,-1.6496129294336135,1.6604602348621187,1.167695248261862,2.70337942844965,-3.0501270818936965,-0.5443663569516969,-3.0340737417463206,-2.118293842523707,3.210825279227397,0
-0.41853573333948785,0.6120825008037826,-0.5915895621145588,1.08039065061114,1.9001780582120338,-1.9234351741758324,0.7991848219462394,0.41234760856317554,-1.5941359796283028,0.31478031223647973,0
-0.39275061839707964,-0.6994608735492777,-0.9049924465926987,2.894678357508865,3.1345306407281117,-0.3589895878285184,-1.5830642339118333,-1.019192999770925,1.5265180212336533,0.9318636133272413,0
1.8329505259537546,0.43711300792073243,-2.715410326094821,0.7401545441162867,-0.6867125304411588,-0.2008706875983982,-1.7548587703884229,2.4422534880591,-2.5399195766224176,1.5053853771328853,0
1.1685846151954142,-0.6013548170709753,1.4810984964615477,-1.3239559389231257,2.0540235165871006,-1.2603470530708385,1.621157969775259,0.42892617259413557,-0.8698508926702766,-2.3289017250149007,1
0.9646742396864201,-0.6433143271598216,0.7271745813976204,-0.6252249695221808,4.468476335007686,-0.7401193962847397,3.4385529200023344,1.9869309257159835,0.8099591269816164,-2.0056883005560433,1
-0.5716183915692663,0.8469255812126805,1.6014323821341763,2.2596933605768434,4.91326475217908,-3.22869344453863,3.4971346438375255,-0.7292375400955873,-1.623791323242307,1.0888017181655556,0
0.3817247448468266,1.4685022718853997,3.8997562961677255,-1.003517324995934,2.5537362772393335,-3.4268444103119693,2.782344772549921,1.0761370869097704,0.6022246539673165,1.185457164831746,1
0.4247993134767853,-0.971006823410639,0.004868003406089505,-0.5881455094696355,0.8453089238041239,-1.6286414018416373,-1.773075241369726,-0.7423736860943468,-1.0249705183686262,0.6204427789412625,0
0.448317562430157,-0.06513833572888815,4.048107688018025,-1.4489428167720566,2.616521499668945,-3.1813237808747106,2.117433779207634,0.6153867582882502,0.6527171728782639,-0.10698882781622254,1
-0.4129221450105309,-1.331106098741396,3.2633263168321047,-0.871401492743062,-0.1213040971923034,-2.4206046420007192,0.7820210148287032,-0.6336382885439438,0.8760890208482688,0.225699174663196,1
-0.937869603161639,0.5240414373702086,0.6480923464267145,-0.8509524624649305,2.7559124876976755,0.1657378319756937,1.902430003210184,3.583697620675763,1.2250273933281715,-1.6152517105643152,1
0.16928802365601284,-0.1432454456450152,-0.12959277333024954,-3.5724084045236784,1.8967244108149148,0.197369575887949,1.9592585709462276,0.5738104460091191,0.4056769332818795,-1.7926792872443256,1
-0.7176622759721215,-3.017646892747387,-0.7671302417885133,-1.8963509624241714,-0.2291149143567781,1.23887807677548,-0.4866987315018445,3.5407012302113894,2.785116196387013,-0.7533827593354575,1
-0.4453477949965509,-0.29333986463873724,2.6327133014792405,-1.6808924758409667,3.099276472783661,-3.629031752779862,2.533037190751752,1.2160939210180393,-0.3711220189656088,0.02146169642240814,1
0.7273302849030036,-0.23279200038544726,-1.895036835692267,1.5663463107425026,0.1640772095485893,-1.9767722056417019,0.6113887157722007,1.1424814999343451,-4.575828043068466,2.650040818752582,0
-1.4395936078302172,0.8691275372181939,3.127744206202376,-0.9891834716265996,4.919029971784731,0.2721973555151367,3.052008531770759,2.7177849794272952,3.457687951217564,-1.4096989209309982,1
-2.024953334893217,-0.21462066538522007,1.819808986073244,-5.482239399271867,4.256129851607123,-0.3894577134733389,2.07200905979366,3.9242061483747843,1.800777918722446,-1.9645400425711492,1
1.4546055390688633,0.2333021065643773,2.7073996774796174,-2.5213122448502236,2.025452476926101,-2.1132285901619885,-0.4364779970411926,0.30730525914179985,1.347576122461076,-1.1676892265292445,0
1.9923656638459448,-0.6959364024507146,2.2672861890951967,-0.11122897203585458,-0.6925901305426112,-2.648337639076556,0.7109805764377957,0.9677090263424397,-0.5749290498352018,0.9242239302918884,1
0.6593409950691119,0.7791875770008039,-1.5373638479144083,0.41319925499715593,0.07386492831346159,-1.4698950312647616,-0.22774701720648383,0.6884413874224974,-0.3465307785123116,-0.6937185289646706,0
-1.0320056563323736,-0.7013776052224556,4.516320525583641,-1.3155904538255452,1.005267281060651,-1.793970131786553,-0.1712512278912106,-0.452041428782086,4.510662955979327,0.6134668899967264,1
0.21114021307695982,-0.7880216187756558,-0.2854138830023959,-1.354742371525921,0.14405204916336933,-1.1733990906959033,-1.7814536836007853,0.5574899655083003,-0.10355515771465573,-0.6323085613082893,0
1.4726302506630577,0.4509728107517077,0.8637172949351455,-1.3608193067955734,1.3712809727281299,-1.9328367312756183,-0.6004703849148894,-1.552176904091874,-0.19692511016539904,-3.987193011931928,1
1.3529420477706988,0.4940400192124002,-3.287054778235894,4.722729772061683,4.348044891462067,1.27250161322126,-1.3036261650718908,1.0091464026233343,2.1013018667938357,-1.205372667216642,0
-1.1892239849123798,1.2506586429382711,-1.363240544800697,-1.04600274056952,-1.6624348374762326,-0.21711507045881717,-2.2403084024413924,3.821629854144326,-0.25649454418309203,0.15640114178003728,0
-0.4243952207106612,2.6805088716332452,-2.5913332862344167,2.848404405865429,0.7750147980536829,-2.0425959464801124,-0.05174578071018188,-2.000770571625529,-3.235380946219512,2.2112832006419416,0
0.29416753800160234,1.0584747721189638,0.8531231922745149,-3.041452136480391,1.4230458937237498,1.2931790987432503,1.2064648290304705,2.4003559900377853,3.0992523491361283,-0.785597788763353,1
-0.6594957083176173,1.4536681740739517,-1.580700301503048,1.4940859110390021,-2.111830322345902,0.9966839267651415,-1.0224850695199321,0.4316050530044496,1.5031907123936605,-1.8004988601910532,1
0.8325047813737684,-2.2422216587440293,4.550246271923477,-0.20484628748897904,-0.12344771882174665,-3.6480390088450494,0.12591144586959113,-2.6673511015011355,2.0442431703869985,0.7519424925300113,1
0.30243114577612157,-0.6603292617513736,2.180256311245487,-0.2182196384084889,-0.935312139939892,-2.4082105914152017,-0.377664016319164,-2.782627970336306,0.3583826593032452,-0.9398137115379209,1
-1.4061161810597387,1.9806510466956204,-2.054125411452999,-3.209311199336844,-0.6237123435640823,1.0264176247551524,-0.6060835648890264,0.19262409139542525,0.9111920315608453,-3.5752588950094455,1
-2.1641367670130003,-1.1170095622303255,-2.9949512997157077,3.317681033976467,-0.10399738196195107,-0.9691470135458086,-1.4687623037711497,1.22185920050499,-1.4254222016191223,1.265014715868479,0
-0.6235590552991402,1.1490280629982936,-1.9029629500468725,2.7660847205749137,2.2169822871137046,-0.3955877623354225,1.096669130501137,3.1438595526869637,-1.4691904418998685,1.1773073482767697,0
-0.4365660514296659,1.1612076717580284,-1.6075185011111353,0.3577137992838726,-0.5401718870739538,-0.9834194848103406,-2.1612039567808385,1.1060318804636988,0.4340186255397953,-0.9167110133010832,0
-0.8215141124852376,-0.7079729470064022,1.6788570425845886,-1.9338167927008945,2.070724801239213,-3.337380671393351,2.0669588911754406,-0.5998638188340408,-2.060909764807616,-1.4373936848514202,1
-0.0788922219149961,-0.2905034189769749,-0.9819309655178667,1.8727062851074376,-1.912280199044364,0.013363378705168794,-0.19625955349173618,-0.02367949187549545,0.8860528070032152,-0.8152170252412265,1
-0.16644600946993743,0.37888378780283605,2.4312083366150747,-0.31580389371314543,-1.13250124219655,-1.1004059110135684,0.617989424697462,0.9814001190948773,2.187971366460113,2.2257434197049615,1
-1.3461407225802056,0.23006040438340009,-0.3083098235770996,-0.4340941167653798,-1.2830853850292399,-1.0607580127397174,-1.727230302155696,3.742208590907961,-4.290115272411393,4.409127875084392,0
-0.3280652041944946,-1.011781175722834,-0.8390859275049163,-0.4166741524713524,1.352768562699405,-1.336350545254139,-0.3701921601256316,0.6837820554427108,-1.045795407968704,-1.0659363759214346,0
0.18571668936896457,0.29542412700076187,2.943134963653746,-1.6199788761677085,1.9741617485754959,-1.6382702696609437,2.2697078167845004,0.5190712887934876,1.35505352130822,0.13564581194977143,1
0.13774389400313738,-1.032223382395876,1.627535468659247,1.7515470917015863,1.3157755796556705,-2.1378780778619277,0.11712505621252989,-1.628127222962953,1.1375939764562915,-2.313240435256662,1
0.6580675755568536,-0.5324589840683974,1.6608854125794226,-2.117706051188337,1.3677830286623056,0.22129846418632715,1.8632695976139377,1.5018604156077515,2.6231025448126024,-0.2567976463690501,1
1.265155500436636,0.9689506522521703,0.33537673341912977,3.092189018423776,3.7915837190577397,-2.0225266236244313,-0.7549743857636921,-1.7227342880033114,-0.4008700081181592,1.2061014518864797,0
2.432636324021755,-0.6881370621515897,-1.4524144162906214,0.18090398080218795,0.8864397889483555,-0.17433818638402887,-2.364117020097072,0.30110912146446167,2.1960166439624054,-1.9676128021747004,0
0.4142175849508347,1.3527398946610956,-0.19571091495176396,-0.2967195599396135,-0.3802869705991112,-0.456299565633682,-3.702794470430195,0.9468798084340789,0.46233177357797217,1.6473245756404595,0
-0.14482595359958514,0.3001509512361751,-0.5563499534950577,-0.13142149478651977,-0.5041340668528267,0.48510878696872894,-5.395878646157369,1.3132769748998068,1.3451324778548663,1.6326914435917728,0
0.3081274643361337,-0.9418150214473305,-3.9765389711343553,3.8568882406462,2.06809282111216,-0.5188311592528279,2.220787642869524,2.5891401215372563,-2.2355806493755344,-0.2648972476629827,0
-0.2815287098643214,1.392095244121183,-3.0721740450939445,1.110608783874748,1.0687293690301365,0.22309758402262858,-0.7494471699433141,1.456905432091068,-1.5033874702247734,0.1110032985379581,0
-0.010742546650795135,-0.9457716460732776,1.4727524878999319,-0.036026969173129864,1.162599611133055,-2.162971758899254,-0.5849913348633444,1.0913654826140433,-1.0662524967551072,1.948739842079948,0
-0.1712833244641871,1.7616702321368773,-0.34751381782893753,0.03983119145328229,-0.6262106478152183,-0.600388351105105,-2.1886211458216973,2.3977914671980027,-0.9300632278127647,2.808452070842775,0
-2.718973238006895,0.3291192134172946,-0.0469190301814818,1.0907755139411055,1.4443340904029047,-1.8675348159488312,-0.2080640811292923,-0.05708822331365626,-2.5312999179418054,2.9255458585188547,0
-0.9004579779694477,0.7019377404766833,-0.8406977535200504,-2.1517230380529098,0.393109655046884,-0.1490542786449145,0.6370867495819439,0.553334588395108,0.265786500542042,-2.1306589337979736,1
-1.1812224476083824,-1.011941946514925,2.8684658029330308,-4.165825150759361,4.3153839484488685,-1.269936050329524,2.9851687208340434,2.500360893867195,0.915125029296253,-1.314795287656993,1
0.5990395797343382,0.4361529815080361,-4.117069777110565,3.2559194438002983,1.2105826404966373,1.3956095316817447,-2.8547249690955776,0.5972678577686233,-1.39641263670042,2.6513671470553324,0
-0.5350330846915701,-1.012474370154391,-1.32726567730387,-2.5904192487979856,1.4713673323887213,2.489575425709213,2.5120890825311424,3.4682820070997575,1.9021672000619192,-1.1344787809177572,1
1.1548911426353936,-1.964897282976844,0.9038076450084216,0.34519147778561554,1.949173778285524,-0.804127318603025,-1.440833860917107,1.0392004821326926,2.252817166732414,0.09714260410377784,0
-0.18714880464091355,-1.5642049013469685,1.816656704251296,-0.4798296544290884,1.6121767022589744,-0.5673094343620532,2.040172648617066,1.3848396084998704,1.9157771601202915,-0.08148577115413291,1
0.08778119984983719,-0.0771647752112645,-2.9273404408858705,3.5503607024438346,1.648831687204678,-1.1876687774543377,0.9436571626559613,0.6420193636487331,-1.3934496455481624,0.3021193176257877,0
-1.5005945871087527,1.8867215592575532,4.556763235079602,-1.034435533153743,0.56806280485537,-4.083755575779783,1.4088497968038665,-2.579384906905453,-0.15090350266481778,0.6202676554983269,1
-0.40719681788136125,-0.14810897947188312,-0.87389166851472,1.8239479334527338,-0.7430871895382647,-0.782754537601844,1.6045861369589516,1.208743661191058,-0.5311906490924367,0.13062039928986469,1
-0.8721145525081975,-0.24036503163270606,-0.5125569280199789,-2.435095990002373,4.83600764255989,0.8080978430222463,3.156896857571729,4.900014100500437,0.9177673720164595,-3.408152494954546,1
-1.781424899551631,0.0403304008891439,0.06963770148964743,-2.7085588215807817,1.73075870026165,1.1135022987595322,0.18320639741230504,1.2283944388187684,3.1599184861283467,-3.3584830238303476,1
-0.2046823681201177,0.6213903365383007,0.1072857039774493,-0.3213881716476117,0.33730711408151104,-1.6078480285912025,-0.7582608259521805,1.1412193305979366,-1.1178445308474885,1.1859862581884548,0
0.31981163479617813,-0.47444699149447894,-1.3206904406200093,2.846068758860489,0.5282443922399291,-0.37333427066440383,-2.114742677840045,2.0601750827998035,-1.5164832854969417,3.8916789616548124,0
-0.672175191250047,-1.5197888033519922,-1.4109501026198872,2.2982753862390677,2.4562863222793476,-0.1770856949765789,-1.0432281617360195,0.9403553786158105,0.0012676985928479212,0.9123663170449061,0
1.852697094852882,-0.7786738512970465,1.026404952850403,1.865329513921992,3.7625287127241185,-1.6250021051214683,0.8003953906301606,0.5948379554284243,0.004937989758990291,1.2247562193440196,0
-0.7341100512387413,0.3902784770595461,-1.8590621717608815,2.7115782598465477,0.7228622624586343,-1.4481540441798229,-2.468877684937948,-1.7543813787680955,-0.06685084270402519,0.7169632304156053,0
0.24955643030755706,-0.8859287054649382,-2.41279900222143,1.614165238845647,-0.43451683236956984,-1.1660819824044368,-2.2541282107393554,0.23242844413873853,-2.2091600380021905,1.272805143912799,0
-0.25103712985722254,0.4803243748750477,0.9221127264042002,-1.4816505000272495,1.268015710900893,0.8591534217716048,0.23493783347647568,2.41034269794617,3.0916234412989443,-1.1162669293103145,1
-0.35477988735035715,1.7202653088549351,0.672526115511594,-3.4535607262396297,3.8749337156875363,-0.3795366971898626,3.1122444037369394,3.1515409582352945,0.77755057365928,-1.6067480291015734,1
-0.2152478580953917,-1.1473064837490117,-1.524201673407941,1.1916850822517926,2.4764242739309053,1.784104067887756,1.9731308517993829,4.361310827900638,1.5268846258444106,-2.4372812257511725,1
0.3202547812881538,-0.6653155109340871,-0.519183428561333,1.9755821699944698,1.9110874702133196,-2.5697614522493772,1.2321233491700827,-0.9070702721100723,-0.7156351518868436,0.22295779623057999,0
0.1848397643603801,1.6286276978812413,-1.5933175847651744,0.6289819252265915,0.7177804923737685,-0.5711060724276065,-1.7714379585619389,0.024419017409682664,-2.14632162698924,2.113430507972083,0
0.5693741568237123,0.5917177267819871,4.735277395404106,-2.0936378468899783,4.398477276680417,-4.082024921244214,2.5667250375455612,-0.263177561389941,-0.22902790148803698,-1.6609854211225568,1
-0.7022495423631435,1.2237240425047213,-5.3256433104460115,3.90461515084725,-0.7134179946263521,1.329161021125727,-2.616038201650934,4.184580187574044,-1.5456282327113866,1.2068943218154058,0
0.36462635394205084,-0.40207625943985037,2.3434177433214827,-2.6180181429178333,0.8491423490624238,-0.6558133835708808,-0.6996192525153175,1.0057273421639623,2.7499079761103267,-1.8844299089829204,1
0.5862503755302528,-0.5154963110282808,3.0294526284202177,-0.15461568743109644,-1.4898666409111403,-1.981819931259222,-2.228893419350585,-0.5845116581292378,3.0098706006211495,-0.3353733447969188,1
-1.0049759150998872,-1.8115918203349892,-2.3369916686471566,1.3328421122513694,-1.163142444225398,0.7988455494884261,-2.370281106362075,5.683964995790275,-1.0463135674207422,2.297343605511071,0
-1.8550786634867398,-0.5717769086093875,0.555261799773989,0.28638497196821644,0.8818653974664633,-2.3888119586375045,-0.8946035081656759,-1.5143245277156634,-1.9503595933339675,2.631604409983289,0
