transaction_amount,merchant_category,transaction_hour,transaction_day_of_week,account_age_days,previous_transactions_24h,avg_transaction_amount,account_balance,location_risk_score,distance_from_home,distance_from_last_transaction,velocity_1h,velocity_24h,unusual_time,weekend_transaction,merchant_risk_score,ip_risk_score,device_risk_score,fraud_probability,target
-0.14020186629648065,-0.5403905736041437,0.5224921033072328,-1.5048903784675043,-0.6209976344333974,-0.015377013691579365,-0.8049217189479956,-1.4018303347361887,-0.5635500001504863,0.7969467968168752,-0.8633126809335107,1.0160767243268625,1.7898030823152375,-0.5949057135506131,-0.6248470335613264,0.4302597317522472,1.9284267801720287,-1.331548066887523,-0.06148273686602226,0
-0.1368292730973198,0.3739139973286929,0.37887929936373527,-1.0014478592424594,-0.5826802471317788,1.123661037536516,0.4748233703788029,-1.5713448296107912,0.3619052248743739,-0.5720117469045817,-0.5094070591237442,2.023090326236538,-1.8329134085566128,-0.5949057135506131,-0.6248470335613264,1.2207501329236627,-0.6916179892732789,3.519935956333078,-0.15283286408051225,0
-0.07034947782974314,-1.2718342303504129,-0.6264103282407478,-1.0014478592424594,1.6933725585843709,-0.015377013691579365,-1.1054437307611116,-0.4599273327228563,-0.879973683743321,1.509851971507473,-0.5190613043924819,1.0160767243268625,-0.9272342858386502,-0.5949057135506131,-0.6248470335613264,0.6560457279283597,-0.683702889428432,-0.9794140967273577,0.1433288139596683,0
-0.11713198544863762,0.1910530831421256,-1.3444743479582357,0.5088796984326754,-1.6028806840373762,-0.5848960393056271,1.634352069130281,0.09968364570750768,0.06067862374563189,-0.2611564839208195,-0.4247800397494135,1.0160767243268625,0.43128439823829373,1.680938638211487,-0.6248470335613264,1.0809542158157128,-0.3928305972466916,2.0720864454642056,0.8264401714798607,0
-0.13977786401580317,0.7396358257018275,0.09165369147674007,1.5157647368827654,1.6042846331081073,-0.5848960393056271,1.8829054480073115,0.1608384155250193,-1.0320907162209465,-0.5752146726650706,0.3636585233669006,-0.9979504794924884,-0.9272342858386502,-0.5949057135506131,1.600391689947671,-0.47322517348165133,-0.7529045453720715,-1.119503680575307,0.6045773042705201,0
-0.008373127920839824,-0.5403905736041437,-1.3444743479582357,-1.5048903784675043,-1.719748715307313,1.123661037536516,-1.2549017962438866,0.7426260014102133,1.2832087830065966,-0.5562392391450697,-0.31989306364663966,-0.9979504794924884,0.43128439823829373,1.680938638211487,-0.6248470335613264,0.5806322791309737,-0.5867265294622958,-0.3193339988804807,-0.8203890497413916,0
-0.05229965363618684,1.1053576540749621,1.2405561230247208,1.5157647368827654,1.107116532869605,-0.015377013691579365,-0.24301494294949288,-0.36521856968480687,-0.9099462912380722,-0.6739204004682491,1.4361712394343609,-0.9979504794924884,0.43128439823829373,-0.5949057135506131,1.600391689947671,0.8249743274107617,0.21551028636185393,0.9659080771375826,-0.12285006438675777,0
-0.11713884788556223,-1.2718342303504129,0.09165369147674007,-1.5048903784675043,-1.6115020961802402,-1.1544150649196747,-0.31047011609190234,0.6919262428498301,-1.069991987858637,-0.3288321833637909,-0.4952908628306351,0.009063122417187087,-0.02155516312068755,-0.5949057135506131,-0.6248470335613264,0.577673448283671,2.868690624746157,-0.3410357660615673,-0.11742915790103961,0
-0.13628428668499148,-1.6375560587235474,-1.2008615440147383,-0.49800534001741437,1.17896163406014,-0.5848960393056271,-0.6790639194049787,0.12171403629278647,-1.5147110004831614,-0.5217888029039462,-0.6769632194194715,1.0160767243268625,1.3369635209562563,1.680938638211487,-0.6248470335613264,0.6272532940244975,-0.8832110038178272,-1.0408271732764984,0.8200954711495427,0
-0.08495012279048922,-0.9061124019772783,1.2405561230247208,0.5088796984326754,1.180877503425221,-0.5848960393056271,-2.085240375849146,-0.14680246211926465,-1.3239216278592698,-0.6706317391597587,-0.2283736327521705,-0.9979504794924884,0.43128439823829373,-0.5949057135506131,-0.6248470335613264,-0.5966398445171887,0.9516256786304683,0.5285427752754093,0.32404097963976614,0
-0.1413157817299844,1.653940396634664,0.5224921033072328,-0.49800534001741437,-0.23782376141721062,-0.015377013691579365,2.3757909497331284,-0.9571563049389531,0.9848630318653665,1.1258137514443909,0.04686721930689984,0.009063122417187087,0.8841239595972751,-0.5949057135506131,-0.6248470335613264,-0.8923635107987333,3.2997516302426604,0.3647745971018426,-1.1328840434339165,0
-0.08681992449730559,-1.0889733161638455,-0.7700231321842455,0.005437179207630557,1.6933725585843709,-1.1544150649196747,0.2818135009778906,1.6857101101251322,-0.6859560438395489,-0.6097152672013106,0.5703268452120633,-0.9979504794924884,-0.02155516312068755,-0.5949057135506131,-0.6248470335613264,0.3943007881305976,-1.6461110681713282,-1.098207892589217,-1.3849523866371083,0
-0.14049132287799854,-0.17466874523100903,0.23526649542023767,1.5157647368827654,1.0812522964410125,0.5541420119224684,-0.00780802189394884,2.0915009995154,-0.1955431922915431,1.5283479992601061,-0.8926982184669614,-0.9979504794924884,-0.02155516312068755,-0.5949057135506131,1.600391689947671,1.1533333017965335,-0.5438871895200635,0.11527088216103983,-0.5428894552159295,0
-0.12023809314659431,0.5567749115152602,-0.7700231321842455,0.5088796984326754,0.14056043818627384,3.401737139992707,0.7692212404899915,0.29720897669505103,-0.3873690250474676,-0.9581607921412161,0.08341146413424205,0.009063122417187087,0.43128439823829373,-0.5949057135506131,-0.6248470335613264,0.8300334362677756,-1.4709040697083597,0.31807162500273733,0.6036059884115035,0
-0.1336519360520295,1.653940396634664,1.2405561230247208,-0.49800534001741437,0.5131970296945155,-0.5848960393056271,0.6821989443828869,0.12030814825237877,-0.03983980745711892,-0.9618532097592606,-0.9593120587264673,0.009063122417187087,-0.9272342858386502,-0.5949057135506131,-0.6248470335613264,-0.6106404527705697,-0.9124219074440644,0.9859212962193428,0.6745260013960706,0
-0.08677102377500652,-0.5403905736041437,-0.48279752429725026,-1.5048903784675043,0.4873327932659229,-1.1544150649196747,0.7463678932201081,1.515571754475534,-0.32844917898936826,-0.9521118190233101,-0.9696738944129898,1.0160767243268625,0.8841239595972751,-0.5949057135506131,-0.6248470335613264,0.10981482007752733,-1.0557606269266093,-0.45424892401823974,-0.6097552507102529,0
-0.12189626801193529,-0.5403905736041437,-0.48279752429725026,0.005437179207630557,-0.20429604752829428,5.679813242448897,-0.05562454132263257,-1.5536207017568904,0.4250154157060711,-0.8403953795754406,-0.5792648290450962,-0.9979504794924884,0.43128439823829373,-0.5949057135506131,-0.6248470335613264,0.6078182647926327,1.6954750517966126,-0.9609398631170845,-0.4421025265180233,0
-0.12746878852559998,1.4710794824480968,0.23526649542023767,1.0123222176577205,0.15971913183708317,-0.5848960393056271,0.0156271161326175,-1.0130673753947874,-0.39310793119277676,-0.38953381900069334,-0.4876869277404665,1.0160767243268625,-0.47439472447966885,-0.5949057135506131,1.600391689947671,0.6782145465600432,1.5428423868254502,-0.6532968087192769,0.04907630517654014,0
-0.001553582826312811,-0.17466874523100903,0.37887929936373527,1.0123222176577205,0.29957759548799134,0.5541420119224684,-0.5660176189229862,0.09293535387863969,-1.0566105695155026,-0.695983298651023,0.4088393890076194,-0.9979504794924884,-0.02155516312068755,-0.5949057135506131,1.600391689947671,1.1648999430942788,0.006553812592528128,0.9608707915986825,-0.6494569606618285,0
-0.13715891931854104,0.3739139973286929,-1.4880871519017334,-1.0014478592424594,1.4893324712032514,-0.015377013691579365,-0.016453253791823403,1.552746030386077,0.942149952823921,0.47285709044298024,0.9559878667396713,-0.9979504794924884,1.3369635209562563,1.680938638211487,-0.6248470335613264,-0.3063134265676769,0.8853280746600243,1.394712125671269,-0.09692396561379744,0
-0.0817407879742444,-1.6375560587235474,-1.3444743479582357,-0.49800534001741437,-1.5262459094341387,2.2626990887646112,-0.7580442404870403,-0.9626210983821656,-1.2624541606142992,-0.19977075419576526,0.043274709179837646,2.023090326236538,0.8841239595972751,1.680938638211487,-0.6248470335613264,1.7453490304819408,1.0702168311690032,-0.6554213446670827,0.8625533733099716,0
-0.1340628909727064,1.2882185682615295,1.5277817309117159,0.5088796984326754,-0.08551214689327638,-0.015377013691579365,-0.019150759484681448,1.6485917897322309,1.3751965115621754,0.12407111711600301,-0.6011721112058499,0.009063122417187087,0.43128439823829373,-0.5949057135506131,-0.6248470335613264,0.20329933111035942,-1.043999386296855,1.206181278606457,-0.5245664597117122,0
-0.13868539425056944,-0.5403905736041437,-1.0572487400712407,1.5157647368827654,0.7862084142185486,1.123661037536516,-0.38864085325789693,2.2608898087574545,1.4664071022076348,1.9682333938452719,-0.4666884771117561,-0.9979504794924884,0.8841239595972751,1.680938638211487,1.600391689947671,-0.19621453239961226,-0.9589659028915422,-0.6509722854366213,1.6412684503663613,0
-0.07166167747681576,0.9224967398883949,0.23526649542023767,-0.49800534001741437,1.5755465926318934,-0.5848960393056271,-0.3676218152436205,0.9949858550261004,-1.1369601860412395,-0.015731910540900382,1.7761722014176893,1.0160767243268625,-0.47439472447966885,-0.5949057135506131,-0.6248470335613264,0.05827756431351748,0.25450653274864793,0.9510535610126827,-0.3659613525459288,0
-0.1413586835788235,-0.17466874523100903,1.2405561230247208,0.005437179207630557,1.4749634509651444,-0.015377013691579365,-0.4446768021444131,0.7190927836688642,-1.3306238413108036,0.6310440288219415,-0.7460074580480089,-0.9979504794924884,1.7898030823152375,-0.5949057135506131,-0.6248470335613264,0.3174002093984806,1.048206164164723,1.8340003990492146,-0.44568829128585186,0
-0.13313775048142196,0.9224967398883949,-0.7700231321842455,1.5157647368827654,0.24689118794826567,0.5541420119224684,0.810668992892635,0.690023232593498,0.8104953148116041,0.42552120687759115,-0.6165436168740387,0.009063122417187087,0.43128439823829373,-0.5949057135506131,1.600391689947671,-0.36360280436733866,2.729589385037516,0.6141042970714815,-1.1576471637727161,0
1.4179088168838894,-0.17466874523100903,-0.48279752429725026,-1.5048903784675043,0.7641759165201178,1.6931800631505638,1.3853245284154947,2.1094056593640995,-0.90249529760524,0.04883346131226679,0.9750376631763509,1.0160767243268625,-0.9272342858386502,-0.5949057135506131,-0.6248470335613264,-0.5072714512872352,-0.9934575925732974,-0.6473115663971426,0.8943744777988679,0
-0.12876273075929914,0.1910530831421256,0.5224921033072328,-1.0014478592424594,-0.8077948975287885,2.2626990887646112,-1.098207041548024,0.6693748598312776,2.1346709068160967,3.704824668343036,-0.692272519615209,-0.9979504794924884,-0.02155516312068755,-0.5949057135506131,-0.6248470335613264,1.3892605021750788,0.43652728163378335,0.25939808822109867,-0.23170678560636274,0
-0.14078638526033532,0.9224967398883949,0.9533305151377256,-1.0014478592424594,0.9222351391392949,0.5541420119224684,-0.3308430748719154,-1.4811120408801723,-0.8499414143812548,3.4857602060471287,5.54875766119968,-0.9979504794924884,-0.02155516312068755,-0.5949057135506131,-0.6248470335613264,-0.10882383079315895,-0.484181676289302,1.5674864807920776,0.3500577932176088,0
-0.07943625833862447,0.5567749115152602,-1.631699955845231,-0.49800534001741437,0.7565124390597942,0.5541420119224684,-1.6661460662313199,0.802108175599657,0.12857947350983306,-0.6039529058718657,-0.8877830628888269,-0.9979504794924884,0.8841239595972751,1.680938638211487,-0.6248470335613264,-0.5461873047828455,-0.6751918219710975,1.0120046629337205,0.053123739915476385,0
-0.009150575435971985,-1.2718342303504129,-1.0572487400712407,1.0123222176577205,0.6386864731073166,1.6931800631505638,-0.22268155105509616,0.8923690125212358,-1.4479468171322527,-0.5048183016500396,-0.6230541486106911,0.009063122417187087,1.3369635209562563,1.680938638211487,1.600391689947671,-0.6964351602012115,0.44197984163181675,-0.9165258396843244,0.33545004722319594,0
-0.13988041073121965,-1.0889733161638455,1.0969433190812232,0.5088796984326754,0.24210151453556333,1.123661037536516,-0.5943732012469091,-0.39672761045574123,-0.6212063557211344,-0.5637917481046095,0.6319831819630195,1.0160767243268625,-0.02155516312068755,-0.5949057135506131,-0.6248470335613264,-1.0098762524346392,-1.3123168444986881,-0.9323970116989406,-0.24914298057610262,0
-0.1384948041595836,-0.17466874523100903,0.9533305151377256,0.005437179207630557,-0.15256757467110907,-0.015377013691579365,-2.251168381246721,-1.0863921949761552,0.5320264179876851,-0.8586125836239059,0.8842439427275253,1.0160767243268625,0.43128439823829373,-0.5949057135506131,-0.6248470335613264,0.4569577121106188,-0.310495511160757,-1.5366877846245308,-0.8967930352584431,0
-0.13755770736555115,0.3739139973286929,0.809717711194228,-1.0014478592424594,0.22390075556729447,-0.015377013691579365,0.7206781683496774,0.06093629973024587,-1.0082260712986069,-0.0148239714532181,0.11551542374479756,0.009063122417187087,-0.47439472447966885,-0.5949057135506131,-0.6248470335613264,-0.4296632201481617,-1.173000101868494,0.6104393694437398,-0.9567693478534816,0
0.27396685659403297,0.5567749115152602,-0.05195911246675751,-1.5048903784675043,0.5093652909643537,-1.7239340905337224,0.8989898587385942,-2.0205294100693214,1.6031586917303073,-0.06143229282291872,-0.8119055464295328,0.009063122417187087,-1.3800738471976315,-0.5949057135506131,-0.6248470335613264,1.5415841878928467,0.6111465841914097,-0.4677171133142535,-1.0210623294410053,0
-0.13463031576798556,-1.2718342303504129,-0.6264103282407478,-0.49800534001741437,0.015070994773472656,1.6931800631505638,-0.23537381084621756,-1.1485484059135855,-1.3256332548497156,-0.925538285301506,-0.7909608231593557,0.009063122417187087,-0.9272342858386502,-0.5949057135506131,-0.6248470335613264,-0.7864846816051096,-0.9236699296233474,-0.3799791979516829,-1.314783376784714,0
1.2452132741690782,-0.7232514877907109,1.6713945348552135,0.5088796984326754,-1.547320472450029,-0.5848960393056271,0.4499772058675716,0.1997257992073124,-0.13502478914934798,-0.7529121536070186,-0.3793766431775198,1.0160767243268625,-0.9272342858386502,-0.5949057135506131,-0.6248470335613264,0.15523969691990389,-1.177508699388992,1.0348939588648776,1.7155254305209364,0
-0.14121145344345015,1.2882185682615295,0.809717711194228,1.5157647368827654,-1.6364083979262924,-0.015377013691579365,0.043245295847139896,-1.491930672534924,-0.030700971182901004,0.05491589525621281,0.00029120594307954523,-0.9979504794924884,-0.47439472447966885,-0.5949057135506131,1.600391689947671,0.05962441024623251,-1.026355347945468,-0.3636745611105974,-0.6713148254568072,0
-0.1350867246608908,0.7396358257018275,1.6713945348552135,1.0123222176577205,-1.0788904126877406,0.5541420119224684,-0.6878399977892583,-1.0420222127696652,-0.9306576880474663,-0.9016719542686088,-0.7565551761884268,2.023090326236538,0.8841239595972751,-0.5949057135506131,1.600391689947671,0.8735172246714753,-1.0095027432236245,-1.1382900349050582,-0.9064308946778743,0
-0.13147009475908264,-1.0889733161638455,-1.0572487400712407,1.0123222176577205,1.4912483405683323,-1.1544150649196747,-0.24689534320207,1.5510503273766763,0.6323053595335032,-0.8979683287842274,0.555216991941682,1.0160767243268625,-0.47439472447966885,1.680938638211487,1.600391689947671,-0.30020351216285435,1.086327697583893,-0.23623965741137334,0.13540433309185512,0
-0.07960903824780798,-1.2718342303504129,1.0969433190812232,0.5088796984326754,-0.9275367328463469,-0.015377013691579365,0.7163850158361275,0.19561045189077836,-0.28291306525497323,-0.947503271250786,-0.704722457916433,-0.9979504794924884,0.43128439823829373,-0.5949057135506131,-0.6248470335613264,1.0445007412892564,0.04423371518331807,0.48762343638851224,-1.0674830329129825,0
-0.039201659878579785,0.5567749115152602,0.5224921033072328,1.5157647368827654,0.19516271509108046,-0.5848960393056271,1.7731850427413653,1.1238723595587896,-0.30541333174055313,-0.5795926227203676,0.30059087773384546,2.023090326236538,-0.9272342858386502,-0.5949057135506131,1.600391689947671,-0.22675153418891947,-0.3203872094075484,-0.502968728862596,-1.3654843649065378,0
-0.09413400350972727,0.7396358257018275,-1.0572487400712407,1.5157647368827654,-0.24644517356007484,-1.1544150649196747,-0.21849481637610108,0.3099879425790108,0.570164168804526,-0.9411263153054386,2.6797786795318497,-0.9979504794924884,0.43128439823829373,1.680938638211487,1.600391689947671,0.35767393593951335,0.5176769324578214,-0.780578475265425,0.8574804095787466,0
-0.08548261191511013,0.3739139973286929,1.5277817309117159,-1.5048903784675043,-0.7024220824493371,-0.5848960393056271,-2.0993802539438042,0.7071901889939547,1.7697985656662534,0.5127461816243212,-0.5645344974711068,0.009063122417187087,0.43128439823829373,-0.5949057135506131,-0.6248470335613264,-0.22747982860715127,1.0247204897436861,-0.9526192997095424,-0.5183080220597263,0
-0.06826694127175165,0.3739139973286929,0.6661049072507305,-1.0014478592424594,1.428982586203202,-0.015377013691579365,-0.5619611202337796,-0.4724110122051013,-0.8586567513517157,0.37711521945144194,-0.5322330426885592,-0.9979504794924884,-0.47439472447966885,-0.5949057135506131,-0.6248470335613264,2.0188109519845066,1.4158833605018104,-0.24694037372069674,-0.4106418500264568,0
0.1342602434004703,-1.0889733161638455,0.37887929936373527,1.0123222176577205,0.4346463857261972,1.123661037536516,1.7014612146561228,0.49428375953514686,0.388424074243261,-0.25159287112873835,1.4188186781839929,0.009063122417187087,0.43128439823829373,-0.5949057135506131,1.600391689947671,-0.7892353198921206,0.6796506244724794,-1.072895139173468,-0.5302706603054846,0
-0.14039821841484096,0.008192168955558287,1.0969433190812232,-0.49800534001741437,-1.3432803850689095,-1.1544150649196747,-1.4439544940079798,-1.9438466160363954,1.7540102180620596,1.4032983434912079,-0.15775417646300943,-0.9979504794924884,-0.9272342858386502,-0.5949057135506131,-0.6248470335613264,-1.1983142053889817,-1.1947413194701637,-0.6388615468428192,1.4336289430028055,0
-0.09834159208443218,0.9224967398883949,-0.1955719164102551,0.5088796984326754,0.9385200287424829,-1.1544150649196747,1.2214956417014102,0.9961090202469896,-0.2388412912575488,-0.9271586662277193,-0.8661599140010753,1.0160767243268625,-0.47439472447966885,-0.5949057135506131,-0.6248470335613264,-0.05063161970863302,0.04736020941321786,-1.299011554852302,-0.7161083914689358,0
-0.1388858226969424,0.9224967398883949,1.0969433190812232,0.5088796984326754,-0.3393648377665001,-0.5848960393056271,0.5299043577937456,0.4274416223690806,-0.7058833975947925,-0.8059825859218489,-0.4855532760669511,-0.9979504794924884,-0.47439472447966885,-0.5949057135506131,-0.6248470335613264,-0.3050100079486877,-0.887453261817806,-0.6194109088578053,-0.8222898207128362,0
-0.02255960999882137,-0.3575296594175763,-1.631699955845231,-1.5048903784675043,-0.7292442535604702,0.5541420119224684,0.40328335559460254,0.934383483250207,-0.24128933454114462,-0.375546404777077,1.303201903128313,-0.9979504794924884,-1.3800738471976315,1.680938638211487,-0.6248470335613264,1.8111146899414423,0.5634700658376691,-0.46033056021419383,0.5788661432256624,0
-0.13452418614597397,0.7396358257018275,-1.3444743479582357,1.5157647368827654,0.30819900763085556,2.832218114378659,-0.5401199565828633,0.24875560695048785,2.9554367887715705,-0.7363788825544422,4.18980913331012,-0.9979504794924884,-0.02155516312068755,1.680938638211487,1.600391689947671,-0.7150450440789416,0.8621851855115225,-0.8097812136934247,1.7238185127636094,0
-0.10503283546820713,1.2882185682615295,1.0969433190812232,-1.0014478592424594,1.5535140949334627,1.123661037536516,-0.019658040761699684,2.0165608599641374,0.08059644563922215,-0.6397181276918105,0.00978095866115007,1.0160767243268625,-0.9272342858386502,-0.5949057135506131,-0.6248470335613264,-1.120751051143157,-0.8186050211514879,-0.06809383906753233,-0.9234783498244845,0
-0.13303467982925601,-0.9061124019772783,-1.0572487400712407,0.5088796984326754,0.5218184418373797,-1.7239340905337224,1.393594379378714,0.2726948085659492,-1.3431459428034898,-0.6197514571011292,-0.9732472685981017,-0.9979504794924884,-1.3800738471976315,1.680938638211487,-0.6248470335613264,0.5075552174826187,0.5598926829689181,0.4360637804025604,0.7901687636215042,0
0.2193835196317709,1.653940396634664,0.6661049072507305,0.5088796984326754,0.8130305853296816,-0.015377013691579365,1.3779795598034703,0.055629279196289814,-1.5681734330804988,0.6687611519923057,-0.9604023548505087,0.009063122417187087,-0.02155516312068755,-0.5949057135506131,-0.6248470335613264,-0.2645577754644037,0.4988253660076644,0.8387338005547709,-0.6771524905693261,0
-0.14197775255705197,0.5567749115152602,-1.0572487400712407,-1.5048903784675043,-0.6439880668143686,-0.5848960393056271,-1.438803091920556,0.32578924220128447,-0.9267298328168095,1.2262393729851964,0.11038389177367412,-0.9979504794924884,1.7898030823152375,1.680938638211487,-0.6248470335613264,-0.33218500571055626,-0.4387769662784528,-0.6158303059775182,1.530978013520035,0
-0.09463453374084528,0.008192168955558287,-0.05195911246675751,0.005437179207630557,0.8494321032662194,-0.015377013691579365,-0.5976380962088262,-0.4174411052746674,0.35726438200762806,1.8847423381210235,0.3991175300576307,0.009063122417187087,0.43128439823829373,-0.5949057135506131,-0.6248470335613264,-0.7182065057011103,0.5733747484460628,1.2414221828044125,1.6975271343264375,0
-0.1030776748257309,-0.5403905736041437,1.0969433190812232,-1.5048903784675043,-0.314458536020448,0.5541420119224684,0.12742454120563612,0.26608858934054613,-0.8117173835802616,-0.4465337885253201,0.8947832024979601,-0.9979504794924884,-0.9272342858386502,-0.5949057135506131,-0.6248470335613264,-1.2160170439338143,0.28764699270851124,1.1195123573567138,-0.9639278492489922,0
-0.1394829776390367,-1.2718342303504129,0.09165369147674007,0.5088796984326754,-0.3815139637982807,-0.5848960393056271,0.08559035852489881,1.0573998351244132,1.15363776866167,-0.792321011849714,-0.8544244813372761,1.0160767243268625,1.3369635209562563,-0.5949057135506131,-0.6248470335613264,0.5099961335795378,0.17098194475312334,-0.1739215409625706,-0.05918540998650254,0
-0.13869931500168278,0.3739139973286929,-1.3444743479582357,0.005437179207630557,0.21048967001172791,0.5541420119224684,0.25376239400201334,-0.5560327489327436,-0.08184773776124532,-0.3907381111955125,0.16706805654650464,1.0160767243268625,-0.02155516312068755,1.680938638211487,-0.6248470335613264,-0.5970970496893714,-0.8389915493246894,1.1378639586138697,0.18312483255311057,0
-0.09703917973014799,0.7396358257018275,-1.2008615440147383,0.5088796984326754,-0.6526094789572329,-0.015377013691579365,-1.807119434106505,-0.8469718973329668,1.1003018968159688,0.007351227687828024,-0.2904387504376994,0.009063122417187087,1.7898030823152375,1.680938638211487,-0.6248470335613264,-0.33936719621918,-1.4027162150272878,-0.027253785574814057,0.5795784191670494,0
-0.11883685147153544,1.1053576540749621,0.37887929936373527,0.5088796984326754,1.1856671768379232,-1.1544150649196747,1.2679778367800432,-1.4355503763884163,-0.24287531358551015,0.3065214972065519,-0.5285617222797394,2.023090326236538,1.7898030823152375,-0.5949057135506131,-0.6248470335613264,1.087889135326567,2.2233857108450032,-0.20411525862433721,-0.6166236984490613,0
-0.1406521105541471,1.653940396634664,1.3841689269682185,1.0123222176577205,1.0869999045362553,-0.015377013691579365,0.5239267036996507,-0.5200510573882828,-0.8257218647007029,-0.5194708390305643,-0.7593970903833338,0.009063122417187087,0.43128439823829373,-0.5949057135506131,1.600391689947671,-0.7236370855520399,-0.7194112582176526,-1.2652112659598964,-0.7326210006833219,0
-0.06423967810018745,0.9224967398883949,-1.3444743479582357,0.5088796984326754,-0.7148752333223632,0.5541420119224684,-0.022750294976299223,1.1664360546452708,-0.574462891231239,-0.855915103040591,-0.9003608713129001,-0.9979504794924884,-0.02155516312068755,1.680938638211487,-0.6248470335613264,1.470097815790777,-0.6913700095313269,-0.8742558495286565,0.832218889474025,0
-0.1263706587923289,1.1053576540749621,1.6713945348552135,1.5157647368827654,1.020902411440963,-1.7239340905337224,-0.20989078533943403,-0.7821683719414678,-0.8928585937619262,-0.590130128912131,-0.2674432098571239,-0.9979504794924884,0.8841239595972751,-0.5949057135506131,1.600391689947671,-0.2709052119143082,-0.42532076904581917,-0.6322233704183063,-0.020418938280778096,0
-0.11255253776678835,-1.0889733161638455,0.9533305151377256,1.0123222176577205,1.412697696600014,-0.5848960393056271,-0.5959791461269889,-0.5872195277724452,-0.7271633266906548,-0.020435795590342882,-0.9658213215801782,1.0160767243268625,-0.02155516312068755,-0.5949057135506131,1.600391689947671,-0.4675750668735514,-0.054378775114342075,-0.4320819215599687,-1.0160281596488123,0
